account_id,account_number,account_name,portfolio_id,branch_id,officer_id,customer_id,approval_date,loan_amount,interest_rate,status,ltv_ratio,collateral_type
177,ACC_00000177,Loan_177,9,5,15,CUST_000022,2026-01-28T17:09:49.568766,343238.66799259285,0.21030643763100448,Closed,0.43181714905192137,Building
178,ACC_00000178,Loan_178,9,5,14,CUST_000126,2025-07-04T17:09:49.568766,291192.1148678677,0.10727540804194924,Closed,0.8061879324058645,Building
179,ACC_00000179,Loan_179,9,5,13,CUST_000113,2024-11-30T17:09:49.568766,198030.95910542895,0.21707817308230953,Active,0.7401914749227652,Building
180,ACC_00000180,Loan_180,9,5,15,CUST_000305,2025-03-06T17:09:49.568766,132200.0440748592,0.11621196435160326,Closed,0.7819728348574219,Land
181,ACC_00000181,Loan_181,10,5,13,CUST_000431,2025-02-23T17:09:49.568766,154886.17950421508,0.12438178176546162,Restructured,0.46052027613281776,Equipment
182,ACC_00000182,Loan_182,10,5,15,CUST_000348,2024-06-04T17:09:49.568766,419424.92841547186,0.1452531144764227,Active,0.6546234163151042,Unsecured
183,ACC_00000183,Loan_183,10,5,14,CUST_000315,2024-07-05T17:09:49.573179,212787.75993920016,0.0626291879396021,Active,0.457314952089786,Land
184,ACC_00000184,Loan_184,10,5,14,CUST_000321,2025-05-16T17:09:49.573179,117030.59238019715,0.19642213784709378,Active,0.4236741146888501,Equipment
185,ACC_00000185,Loan_185,10,5,15,CUST_000330,2026-03-22T17:09:49.573179,440550.6937867705,0.11204258569425714,Active,0.8428952829185978,Equipment
186,ACC_00000186,Loan_186,10,5,13,CUST_000313,2025-06-22T17:09:49.573179,433959.86441098095,0.14504198679420743,Closed,0.8100521062291832,Unsecured
187,ACC_00000187,Loan_187,10,5,13,CUST_000021,2026-01-17T17:09:49.573179,101725.24496138924,0.12688776794892365,Active,0.32322068843428536,Land
188,ACC_00000188,Loan_188,10,5,15,CUST_000322,2024-08-09T17:09:49.573179,157225.32374834095,0.0519622959105831,Active,0.6605145132788288,Land
189,ACC_00000189,Loan_189,10,5,14,CUST_000178,2025-04-26T17:09:49.573179,33474.08618934304,0.20131125869699212,Active,0.7330789147914742,Land
190,ACC_00000190,Loan_190,10,5,13,CUST_000073,2024-06-14T17:09:49.573179,235663.64209956696,0.1781107699205231,Defaulted,0.8322972145688254,Land
191,ACC_00000191,Loan_191,10,5,13,CUST_000241,2026-01-10T17:09:49.573179,480513.9785976235,0.07456324378257251,Active,0.6444038765163987,Land
192,ACC_00000192,Loan_192,10,5,13,CUST_000305,2025-11-09T17:09:49.578707,93421.92984881529,0.2171960604953604,Restructured,0.6326499432150354,Unsecured
193,ACC_00000193,Loan_193,10,5,14,CUST_000409,2025-09-12T17:09:49.578707,351982.233015911,0.18217837929544667,Active,0.5572486457349304,Unsecured
194,ACC_00000194,Loan_194,10,5,13,CUST_000273,2024-12-12T17:09:49.578707,487957.29487403727,0.053479866710499736,Active,0.7181383235496002,Equipment
195,ACC_00000195,Loan_195,10,5,13,CUST_000305,2025-06-19T17:09:49.578707,460726.77876686736,0.12938898897863277,Restructured,0.7059773583065092,Unsecured
196,ACC_00000196,Loan_196,10,5,14,CUST_000144,2025-07-10T17:09:49.578707,333284.40446788183,0.23575223050295535,Active,0.8707498640467108,Unsecured
197,ACC_00000197,Loan_197,10,5,15,CUST_000072,2024-12-26T17:09:49.578707,43574.36957860394,0.09832630223360694,Active,0.8357942387634951,Equipment
198,ACC_00000198,Loan_198,10,5,15,CUST_000002,2024-10-10T17:09:49.578707,489038.34467110183,0.21943904063293185,Defaulted,0.6329633318750254,Unsecured
199,ACC_00000199,Loan_199,10,5,13,CUST_000400,2025-08-02T17:09:49.578707,412638.66182566184,0.08151588059042614,Active,0.7853515727603768,Equipment
200,ACC_00000200,Loan_200,10,5,13,CUST_000038,2024-11-03T17:09:49.578707,460264.54335057817,0.24754662170459968,Defaulted,0.7401166356644725,Land
201,ACC_00000201,Loan_201,11,6,17,CUST_000017,2025-01-25T17:09:49.578707,18383.069529312175,0.2284018342845332,Active,0.6677382457225471,Equipment
202,ACC_00000202,Loan_202,11,6,17,CUST_000447,2024-10-25T17:09:49.578707,90300.49975397564,0.1257393371567621,Active,0.43292003620303876,Unsecured
203,ACC_00000203,Loan_203,11,6,16,CUST_000437,2025-01-16T17:09:49.578707,186086.5517121246,0.22211950362942756,Defaulted,0.5943701920682464,Equipment
204,ACC_00000204,Loan_204,11,6,16,CUST_000144,2026-02-09T17:09:49.578707,160961.51403389862,0.18436600942319753,Defaulted,0.6113869826453648,Unsecured
205,ACC_00000205,Loan_205,11,6,17,CUST_000131,2025-08-07T17:09:49.578707,409602.9294405321,0.14275132964320825,Active,0.5993326861054906,Building
206,ACC_00000206,Loan_206,11,6,17,CUST_000178,2025-11-25T17:09:49.578707,452422.8500810706,0.09774274798383437,Active,0.33413679803984087,Equipment
207,ACC_00000207,Loan_207,11,6,17,CUST_000261,2024-12-21T17:09:49.578707,428778.5856353158,0.11069140581788035,Active,0.4163013968111103,Land
208,ACC_00000208,Loan_208,11,6,16,CUST_000347,2024-05-30T17:09:49.578707,235260.4222113988,0.1771908680699002,Active,0.718241566423189,Land
209,ACC_00000209,Loan_209,11,6,18,CUST_000480,2024-06-27T17:09:49.578707,386351.3899034746,0.07474487345420307,Active,0.4024214029066689,Building
210,ACC_00000210,Loan_210,11,6,17,CUST_000196,2025-10-29T17:09:49.578707,117669.32458493875,0.1768863602185603,Active,0.3724159647305957,Unsecured
211,ACC_00000211,Loan_211,11,6,16,CUST_000168,2024-06-10T17:09:49.578707,483517.7698591532,0.1146974369072949,Active,0.5022242672468158,Unsecured
212,ACC_00000212,Loan_212,11,6,18,CUST_000057,2024-11-08T17:09:49.578707,478342.590279249,0.22881523235825924,Active,0.4862303184925507,Building
213,ACC_00000213,Loan_213,11,6,17,CUST_000390,2024-06-27T17:09:49.578707,474414.4665496323,0.06658671147208442,Closed,0.5129562825525473,Land
214,ACC_00000214,Loan_214,11,6,17,CUST_000108,2026-03-12T17:09:49.594846,463736.9899891625,0.19791379135765624,Defaulted,0.3061312570708193,Unsecured
215,ACC_00000215,Loan_215,11,6,17,CUST_000156,2025-06-01T17:09:49.594846,100699.61238811306,0.23145996575007644,Active,0.6332219114228551,Unsecured
216,ACC_00000216,Loan_216,11,6,16,CUST_000162,2025-08-26T17:09:49.594846,195823.09161074908,0.11152659698892523,Active,0.3927093234714793,Land
217,ACC_00000217,Loan_217,11,6,16,CUST_000015,2024-07-29T17:09:49.594846,463822.5954450786,0.23324973183874076,Active,0.4809164473213614,Land
218,ACC_00000218,Loan_218,11,6,16,CUST_000207,2026-03-27T17:09:49.594846,335429.9335385951,0.18394123075004248,Active,0.5337985684569084,Building
219,ACC_00000219,Loan_219,11,6,18,CUST_000057,2024-11-17T17:09:49.594846,342766.55712842505,0.16478279363042408,Active,0.8627666999925423,Building
220,ACC_00000220,Loan_220,11,6,17,CUST_000093,2025-10-05T17:09:49.594846,246082.2278726381,0.2429663736603106,Active,0.49522040893307084,Equipment
221,ACC_00000221,Loan_221,12,6,18,CUST_000388,2025-03-24T17:09:49.594846,332029.48211793375,0.11557683850437682,Active,0.6737674266158884,Building
222,ACC_00000222,Loan_222,12,6,17,CUST_000190,2026-02-15T17:09:49.600484,396541.0735162737,0.08403259487433504,Active,0.8738528566589425,Land
223,ACC_00000223,Loan_223,12,6,17,CUST_000197,2025-12-18T17:09:49.600484,485109.4452969589,0.16949063979150997,Closed,0.38114636235976695,Unsecured
224,ACC_00000224,Loan_224,12,6,17,CUST_000118,2025-04-19T17:09:49.600484,413116.67712499783,0.18386095717745804,Active,0.501311399843577,Unsecured
225,ACC_00000225,Loan_225,12,6,16,CUST_000182,2024-07-14T17:09:49.600484,418876.11564617994,0.20919302334497097,Active,0.6998490065216165,Land
226,ACC_00000226,Loan_226,12,6,16,CUST_000013,2026-04-07T17:09:49.603155,114656.82074459193,0.13983919442490372,Defaulted,0.471403558455872,Building
227,ACC_00000227,Loan_227,12,6,17,CUST_000302,2024-10-21T17:09:49.603155,183553.91669769332,0.21936915328180645,Active,0.7391459174532846,Unsecured
228,ACC_00000228,Loan_228,12,6,16,CUST_000097,2024-12-15T17:09:49.603155,261201.79240734744,0.18561020011956458,Defaulted,0.7080929331760037,Unsecured
229,ACC_00000229,Loan_229,12,6,17,CUST_000446,2025-02-26T17:09:49.603155,436774.9458634986,0.05947640331188375,Closed,0.6864981796088213,Building
230,ACC_00000230,Loan_230,12,6,18,CUST_000248,2025-07-20T17:09:49.603155,221886.7467007271,0.20402557070624888,Active,0.8995997525250081,Building
231,ACC_00000231,Loan_231,12,6,17,CUST_000262,2024-08-13T17:09:49.603155,474178.42438661377,0.07178565607181758,Active,0.7898382339744701,Land
232,ACC_00000232,Loan_232,12,6,17,CUST_000469,2025-07-07T17:09:49.603155,334534.4748868431,0.16610412538855163,Restructured,0.6251028785850403,Unsecured
233,ACC_00000233,Loan_233,12,6,17,CUST_000198,2024-09-15T17:09:49.603155,70634.77245124496,0.10738703240882566,Active,0.3755133630860781,Land
234,ACC_00000234,Loan_234,12,6,17,CUST_000385,2024-11-15T17:09:49.603155,317364.56951962877,0.20133039518612544,Active,0.5578547041357095,Building
235,ACC_00000235,Loan_235,12,6,17,CUST_000198,2024-06-05T17:09:49.603155,142779.79440416265,0.08079660292792135,Active,0.46613013263297237,Land
236,ACC_00000236,Loan_236,12,6,18,CUST_000488,2026-02-22T17:09:49.603155,253858.97573165668,0.0701984333642764,Active,0.4335376810042221,Land
237,ACC_00000237,Loan_237,12,6,16,CUST_000218,2025-05-17T17:09:49.603155,313794.58022024814,0.0860856672010479,Restructured,0.5524230365733696,Building
238,ACC_00000238,Loan_238,12,6,18,CUST_000176,2026-03-02T17:09:49.603155,50966.92724636215,0.19296801479821696,Active,0.5628134138815963,Land
239,ACC_00000239,Loan_239,12,6,18,CUST_000323,2025-12-22T17:09:49.611274,412643.6797242801,0.07009151614472973,Restructured,0.3957441203965193,Building
240,ACC_00000240,Loan_240,12,6,18,CUST_000063,2025-12-29T17:09:49.611274,255556.71178945154,0.2011087133881042,Restructured,0.3973284738219226,Building
241,ACC_00000241,Loan_241,13,7,20,CUST_000358,2025-11-02T17:09:49.613285,185316.19550697194,0.1958091728749295,Active,0.7948913045568897,Land
242,ACC_00000242,Loan_242,13,7,20,CUST_000166,2024-09-27T17:09:49.613285,433256.79369881866,0.20023842589819824,Active,0.5046799213750942,Unsecured
243,ACC_00000243,Loan_243,13,7,21,CUST_000278,2024-07-18T17:09:49.613285,100507.56493176233,0.10782088458244787,Closed,0.5148055405712938,Building
244,ACC_00000244,Loan_244,13,7,19,CUST_000087,2024-06-28T17:09:49.615297,464939.5101134578,0.06086041916334935,Restructured,0.5442320221477155,Unsecured
245,ACC_00000245,Loan_245,13,7,19,CUST_000069,2025-01-27T17:09:49.616884,283736.1160399032,0.2447966913806916,Active,0.8361181002017324,Equipment
246,ACC_00000246,Loan_246,13,7,19,CUST_000135,2024-10-21T17:09:49.616884,95636.66923953353,0.1581639719864293,Active,0.5455693123867348,Land
247,ACC_00000247,Loan_247,13,7,20,CUST_000157,2024-07-05T17:09:49.616884,195932.79343326268,0.1704339577899251,Active,0.7064710177132574,Unsecured
248,ACC_00000248,Loan_248,13,7,19,CUST_000323,2025-09-09T17:09:49.616884,266770.18788092467,0.1513729801567835,Active,0.7482393575733233,Land
249,ACC_00000249,Loan_249,13,7,20,CUST_000489,2025-07-14T17:09:49.619498,132440.24985454942,0.20783511208289063,Closed,0.4277825148981903,Equipment
250,ACC_00000250,Loan_250,13,7,19,CUST_000132,2024-10-18T17:09:49.619498,284542.7691709916,0.20050417675872995,Active,0.8357586069970515,Equipment
251,ACC_00000251,Loan_251,13,7,20,CUST_000304,2025-04-14T17:09:49.619498,381482.5864875476,0.22537318460441008,Closed,0.6265842049236695,Building
252,ACC_00000252,Loan_252,13,7,19,CUST_000241,2025-02-04T17:09:49.619498,280117.79020830645,0.16103143723954666,Active,0.4014644546964494,Land
253,ACC_00000253,Loan_253,13,7,19,CUST_000118,2024-08-11T17:09:49.619498,201557.8759798293,0.2281750279016801,Active,0.5747266137886178,Equipment
254,ACC_00000254,Loan_254,13,7,20,CUST_000360,2025-03-21T17:09:49.619498,303829.7673385187,0.19150423496177776,Closed,0.8867264380796693,Unsecured
255,ACC_00000255,Loan_255,13,7,20,CUST_000115,2025-05-01T17:09:49.619498,258516.9375728355,0.2488256548115666,Active,0.6311893660788652,Land
256,ACC_00000256,Loan_256,13,7,21,CUST_000202,2025-10-28T17:09:49.619498,198333.01586449976,0.08623374371060528,Active,0.39283386500903084,Unsecured
257,ACC_00000257,Loan_257,13,7,19,CUST_000465,2025-09-01T17:09:49.619498,289570.21490298526,0.08457762110772465,Closed,0.3841293518495985,Unsecured
258,ACC_00000258,Loan_258,13,7,21,CUST_000418,2026-04-08T17:09:49.619498,371669.30481882975,0.10609599073393794,Closed,0.6818470305968942,Building
259,ACC_00000259,Loan_259,13,7,20,CUST_000186,2025-01-08T17:09:49.619498,191027.9772996606,0.06037434063591984,Active,0.7586055768799842,Land
260,ACC_00000260,Loan_260,13,7,20,CUST_000108,2025-04-15T17:09:49.619498,481457.88031136926,0.09237410315719896,Active,0.485165460787915,Unsecured
261,ACC_00000261,Loan_261,14,7,19,CUST_000139,2025-08-09T17:09:49.619498,194713.75986380456,0.09648972674071779,Active,0.5471059950376331,Building
262,ACC_00000262,Loan_262,14,7,20,CUST_000018,2025-06-11T17:09:49.627664,462608.1965898351,0.22053185050798257,Active,0.3801805716208633,Equipment
263,ACC_00000263,Loan_263,14,7,19,CUST_000436,2024-07-06T17:09:49.627664,124607.20630685685,0.07736374789227703,Active,0.8312414484147983,Building
264,ACC_00000264,Loan_264,14,7,19,CUST_000307,2025-12-20T17:09:49.627664,345201.84555041743,0.1708090115239801,Active,0.8165287963249526,Building
265,ACC_00000265,Loan_265,14,7,20,CUST_000139,2025-05-27T17:09:49.627664,459200.9035676073,0.2381250458106305,Active,0.8284538137531234,Building
266,ACC_00000266,Loan_266,14,7,20,CUST_000170,2025-11-11T17:09:49.627664,288373.70479752286,0.2302446790463764,Active,0.4447150706363121,Land
267,ACC_00000267,Loan_267,14,7,20,CUST_000424,2024-12-07T17:09:49.627664,495502.6886771521,0.23073992085199874,Active,0.8580072590435517,Building
268,ACC_00000268,Loan_268,14,7,20,CUST_000161,2026-02-01T17:09:49.627664,162845.51801014302,0.2445220293434785,Active,0.8569760257985448,Unsecured
269,ACC_00000269,Loan_269,14,7,21,CUST_000200,2025-03-07T17:09:49.627664,7452.279282691599,0.2406700224338647,Closed,0.8072295522445398,Equipment
270,ACC_00000270,Loan_270,14,7,21,CUST_000208,2025-03-23T17:09:49.633240,339538.6873915798,0.06402673990340178,Active,0.6122109185475435,Building
271,ACC_00000271,Loan_271,14,7,19,CUST_000198,2026-02-26T17:09:49.633240,258365.41049399297,0.12314358823614245,Active,0.7354506007055788,Equipment
272,ACC_00000272,Loan_272,14,7,21,CUST_000269,2026-01-04T17:09:49.633240,150391.24284881,0.14294694231346933,Active,0.4373612042202888,Equipment
273,ACC_00000273,Loan_273,14,7,21,CUST_000438,2026-01-11T17:09:49.633240,90602.29554343471,0.17950333370661536,Active,0.6921211850218898,Unsecured
274,ACC_00000274,Loan_274,14,7,19,CUST_000224,2025-07-14T17:09:49.633240,480431.2651400851,0.09507243441603681,Active,0.7642376227551664,Equipment
275,ACC_00000275,Loan_275,14,7,19,CUST_000398,2026-01-01T17:09:49.633240,289609.03000557737,0.1363719746557014,Restructured,0.4916859195012786,Building
276,ACC_00000276,Loan_276,14,7,21,CUST_000325,2025-07-14T17:09:49.633240,251885.90139500104,0.08202307589116056,Defaulted,0.7807286288144359,Land
277,ACC_00000277,Loan_277,14,7,20,CUST_000092,2025-04-17T17:09:49.633240,112607.84171272928,0.11151509514487717,Active,0.7746087203983312,Equipment
278,ACC_00000278,Loan_278,14,7,20,CUST_000330,2025-06-20T17:09:49.633240,167781.81633523264,0.19592022286139338,Defaulted,0.8121620307056521,Building
279,ACC_00000279,Loan_279,14,7,20,CUST_000481,2024-11-16T17:09:49.633240,187182.6390144309,0.10678823565961965,Active,0.5601151166343531,Building
280,ACC_00000280,Loan_280,14,7,19,CUST_000023,2024-08-30T17:09:49.633240,392658.9839562298,0.09911588102715196,Active,0.7326207768645869,Building
281,ACC_00000281,Loan_281,15,8,24,CUST_000214,2025-08-12T17:09:49.633240,437701.87949482,0.20871553157760442,Active,0.734946249729384,Unsecured
282,ACC_00000282,Loan_282,15,8,24,CUST_000155,2026-03-18T17:09:49.633240,226248.1114068486,0.17876581792271845,Active,0.3821699088036095,Building
283,ACC_00000283,Loan_283,15,8,22,CUST_000411,2026-03-30T17:09:49.633240,50121.096196081235,0.09038738481857322,Active,0.7086048878945136,Building
284,ACC_00000284,Loan_284,15,8,22,CUST_000212,2024-06-27T17:09:49.633240,11152.384213210882,0.14482903197694796,Closed,0.8439644982530548,Land
285,ACC_00000285,Loan_285,15,8,24,CUST_000366,2024-09-26T17:09:49.633240,486547.6201328941,0.06478673930632717,Active,0.7749834383656637,Land
286,ACC_00000286,Loan_286,15,8,22,CUST_000033,2024-10-28T17:09:49.643834,98483.47617950177,0.20039984259378762,Active,0.4624841056495112,Building
287,ACC_00000287,Loan_287,15,8,23,CUST_000290,2026-04-18T17:09:49.643834,18659.130685172226,0.09247540632966333,Active,0.45374762846148137,Unsecured
288,ACC_00000288,Loan_288,15,8,23,CUST_000130,2025-02-11T17:09:49.643834,65598.64574830179,0.17909678284706199,Active,0.49158460819314004,Unsecured
289,ACC_00000289,Loan_289,15,8,24,CUST_000017,2025-03-07T17:09:49.643834,265427.02476119366,0.12946859421602008,Restructured,0.5492005583172396,Equipment
290,ACC_00000290,Loan_290,15,8,23,CUST_000255,2025-06-20T17:09:49.643834,352523.0727478998,0.23979034315335224,Closed,0.4375622098781523,Unsecured
291,ACC_00000291,Loan_291,15,8,22,CUST_000304,2025-06-29T17:09:49.643834,266725.3478797239,0.21222150763450182,Active,0.5100217321047765,Unsecured
292,ACC_00000292,Loan_292,15,8,24,CUST_000298,2025-10-26T17:09:49.643834,424542.3381614473,0.058073597777372955,Active,0.37575130862450923,Equipment
293,ACC_00000293,Loan_293,15,8,24,CUST_000469,2025-09-06T17:09:49.650860,496572.03086744953,0.1560621253037651,Active,0.4516471136498369,Building
294,ACC_00000294,Loan_294,15,8,24,CUST_000055,2026-04-18T17:09:49.650860,86834.23379852617,0.12957358939870828,Active,0.5945375862883135,Unsecured
295,ACC_00000295,Loan_295,15,8,22,CUST_000163,2025-01-08T17:09:49.652014,37037.59545196455,0.08003674956557179,Defaulted,0.3185309340989014,Land
296,ACC_00000296,Loan_296,15,8,22,CUST_000055,2024-09-29T17:09:49.652014,173053.9603532913,0.14893664583085647,Active,0.88897748515173,Land
297,ACC_00000297,Loan_297,15,8,22,CUST_000142,2025-01-24T17:09:49.652014,218642.1984587274,0.2195109823295539,Restructured,0.48481177949204196,Unsecured
298,ACC_00000298,Loan_298,15,8,22,CUST_000265,2024-12-26T17:09:49.652014,135409.68620339682,0.2350894659640952,Active,0.5623069903330983,Equipment
299,ACC_00000299,Loan_299,15,8,24,CUST_000407,2024-07-03T17:09:49.652014,237741.69651058354,0.05812379796136829,Closed,0.8684751530217518,Equipment
300,ACC_00000300,Loan_300,15,8,22,CUST_000352,2025-08-09T17:09:49.652014,346104.6673981402,0.08090711556501713,Active,0.48725022163228526,Unsecured
301,ACC_00000301,Loan_301,16,8,22,CUST_000490,2025-05-24T17:09:49.652014,402572.8010078093,0.1471438793125665,Active,0.41077315664733477,Equipment
302,ACC_00000302,Loan_302,16,8,24,CUST_000438,2025-05-22T17:09:49.652014,204342.45285302523,0.1654733234908408,Active,0.30440841934165924,Land
303,ACC_00000303,Loan_303,16,8,23,CUST_000113,2025-09-19T17:09:49.652014,43206.06445810016,0.08160367153220299,Active,0.5667080476805326,Equipment
304,ACC_00000304,Loan_304,16,8,24,CUST_000080,2025-12-26T17:09:49.652014,459078.685721773,0.24733907106169173,Closed,0.5332362423954073,Unsecured
305,ACC_00000305,Loan_305,16,8,23,CUST_000492,2025-03-07T17:09:49.652014,157755.36037401104,0.10980460967972566,Defaulted,0.3099894029394072,Land
306,ACC_00000306,Loan_306,16,8,22,CUST_000144,2025-07-08T17:09:49.652014,438182.08775553654,0.1701098426594047,Closed,0.3280507986219217,Unsecured
307,ACC_00000307,Loan_307,16,8,23,CUST_000007,2024-08-27T17:09:49.660986,352377.93612753623,0.2319093297403736,Active,0.5548482921509619,Unsecured
308,ACC_00000308,Loan_308,16,8,22,CUST_000376,2025-01-20T17:09:49.660986,426732.4698789352,0.1294598789251854,Restructured,0.6213249720523201,Building
309,ACC_00000309,Loan_309,16,8,24,CUST_000462,2025-10-06T17:09:49.662088,275332.2614010857,0.24609477272042207,Active,0.3662361255259634,Equipment
310,ACC_00000310,Loan_310,16,8,24,CUST_000064,2026-01-23T17:09:49.662088,128932.69192762887,0.05423716672971551,Active,0.44675722174921906,Unsecured
311,ACC_00000311,Loan_311,16,8,24,CUST_000082,2024-10-08T17:09:49.662088,238017.65041884955,0.05966483027644598,Active,0.5325890495798229,Building
312,ACC_00000312,Loan_312,16,8,22,CUST_000307,2026-01-10T17:09:49.662088,339222.3482436628,0.24205615839445555,Closed,0.8875473569917902,Equipment
313,ACC_00000313,Loan_313,16,8,22,CUST_000444,2025-12-15T17:09:49.662088,39268.908873318105,0.08530155422633612,Defaulted,0.4908736076477106,Land
314,ACC_00000314,Loan_314,16,8,23,CUST_000082,2024-08-13T17:09:49.662088,54466.04381346551,0.09363064120230276,Active,0.36490942547547234,Equipment
315,ACC_00000315,Loan_315,16,8,24,CUST_000209,2025-12-05T17:09:49.666552,157332.5181072744,0.1763859290369984,Active,0.7972321929241132,Land
316,ACC_00000316,Loan_316,16,8,24,CUST_000009,2024-12-06T17:09:49.666552,180767.73597941696,0.2397752202048909,Active,0.7152430000406453,Equipment
317,ACC_00000317,Loan_317,16,8,23,CUST_000437,2026-02-10T17:09:49.666552,226992.10380095546,0.1766109734104615,Active,0.613885763388144,Land
318,ACC_00000318,Loan_318,16,8,24,CUST_000244,2025-08-13T17:09:49.668579,147937.116835808,0.13805545443181966,Active,0.588496432440127,Equipment
319,ACC_00000319,Loan_319,16,8,23,CUST_000075,2025-11-23T17:09:49.668579,261864.33115628862,0.09972204271912635,Active,0.48019160743883094,Equipment
320,ACC_00000320,Loan_320,16,8,24,CUST_000078,2024-12-13T17:09:49.668579,34533.71991721737,0.14695081626912576,Active,0.8672227351175761,Building
321,ACC_00000321,Loan_321,17,9,25,CUST_000183,2024-08-08T17:09:49.668579,183470.69816711298,0.21011583310786242,Active,0.5703633914758992,Equipment
322,ACC_00000322,Loan_322,17,9,26,CUST_000073,2025-08-25T17:09:49.668579,342533.4627586476,0.22236327549735485,Active,0.7997085149074556,Building
323,ACC_00000323,Loan_323,17,9,26,CUST_000416,2025-07-22T17:09:49.668579,444609.20742820785,0.0888906570538747,Active,0.3549997421669547,Land
324,ACC_00000324,Loan_324,17,9,26,CUST_000460,2025-10-11T17:09:49.673505,179462.48464185648,0.0814017267724717,Active,0.8753168964313054,Unsecured
325,ACC_00000325,Loan_325,17,9,27,CUST_000036,2025-05-25T17:09:49.673505,5482.03021932853,0.22387135755209203,Closed,0.738637385934847,Land
326,ACC_00000326,Loan_326,17,9,27,CUST_000066,2024-09-05T17:09:49.673505,368638.72779365146,0.09999922897544454,Active,0.8965848352937213,Equipment
327,ACC_00000327,Loan_327,17,9,27,CUST_000344,2025-12-22T17:09:49.673505,47662.648773352565,0.1352589628894183,Closed,0.3854790905668973,Equipment
328,ACC_00000328,Loan_328,17,9,26,CUST_000159,2025-04-16T17:09:49.673505,387105.25502918044,0.16059419141857623,Active,0.8395032534198554,Building
329,ACC_00000329,Loan_329,17,9,26,CUST_000232,2024-09-02T17:09:49.673505,36174.61721515754,0.056321759521329985,Closed,0.6371808295138638,Unsecured
330,ACC_00000330,Loan_330,17,9,26,CUST_000437,2025-04-21T17:09:49.677139,138159.23096372516,0.14442978178976787,Active,0.5632113681741502,Unsecured
331,ACC_00000331,Loan_331,17,9,26,CUST_000496,2025-10-16T17:09:49.677139,21432.63233984837,0.05295017148952783,Active,0.6879892953879306,Equipment
332,ACC_00000332,Loan_332,17,9,27,CUST_000454,2026-03-23T17:09:49.677139,497928.24916897883,0.21816528506218996,Active,0.7203437416395007,Land
333,ACC_00000333,Loan_333,17,9,27,CUST_000344,2025-09-20T17:09:49.677139,139230.862708055,0.15945195654217903,Defaulted,0.47322085400393976,Building
334,ACC_00000334,Loan_334,17,9,25,CUST_000207,2025-10-24T17:09:49.677139,277675.7280785255,0.21947267410109883,Defaulted,0.64966089396568,Equipment
335,ACC_00000335,Loan_335,17,9,26,CUST_000280,2025-02-10T17:09:49.677139,409243.1562301283,0.153959180731379,Active,0.7862277315280555,Equipment
336,ACC_00000336,Loan_336,17,9,25,CUST_000369,2025-11-29T17:09:49.677139,153653.5455228763,0.21879159909948676,Active,0.6660172607339514,Land
337,ACC_00000337,Loan_337,17,9,27,CUST_000114,2024-09-05T17:09:49.683263,335025.2294687445,0.14050674843062833,Active,0.5846025214478461,Building
338,ACC_00000338,Loan_338,17,9,27,CUST_000488,2024-10-29T17:09:49.683263,283332.39725723484,0.15165877135442912,Active,0.4451107793289002,Land
339,ACC_00000339,Loan_339,17,9,25,CUST_000174,2024-10-10T17:09:49.683263,237218.30749222977,0.22326037974047974,Active,0.5910968098279528,Land
340,ACC_00000340,Loan_340,17,9,25,CUST_000150,2025-05-17T17:09:49.683263,159487.64396018072,0.12441010248077936,Defaulted,0.5153538946309086,Building
341,ACC_00000341,Loan_341,18,9,25,CUST_000466,2025-08-24T17:09:49.683263,199161.33530195002,0.2103365863141573,Defaulted,0.8994597530637856,Equipment
342,ACC_00000342,Loan_342,18,9,25,CUST_000310,2026-02-24T17:09:49.683263,372287.50138347823,0.055325780917185166,Closed,0.46863015657503926,Land
343,ACC_00000343,Loan_343,18,9,26,CUST_000128,2026-02-25T17:09:49.683263,473562.2462891337,0.08277933180252936,Active,0.36479945737361474,Land
344,ACC_00000344,Loan_344,18,9,25,CUST_000412,2025-07-11T17:09:49.683263,51016.18842505041,0.1299495161117747,Active,0.8336935901246116,Unsecured
345,ACC_00000345,Loan_345,18,9,26,CUST_000006,2024-12-05T17:09:49.683263,186035.82475759357,0.07019763454350475,Active,0.7401008840668769,Building
346,ACC_00000346,Loan_346,18,9,25,CUST_000269,2026-03-25T17:09:49.683263,356347.39257795777,0.17748314088494238,Closed,0.6276478527050036,Unsecured
347,ACC_00000347,Loan_347,18,9,26,CUST_000403,2024-06-07T17:09:49.683263,202069.873936717,0.11346071770984034,Closed,0.5448354137100352,Unsecured
348,ACC_00000348,Loan_348,18,9,25,CUST_000312,2025-08-15T17:09:49.683263,216622.3255211596,0.24760820524951654,Active,0.5798523368415376,Unsecured
349,ACC_00000349,Loan_349,18,9,27,CUST_000477,2025-11-27T17:09:49.683263,159260.09817438683,0.16686454976917042,Closed,0.3929594241801339,Equipment
350,ACC_00000350,Loan_350,18,9,26,CUST_000478,2025-11-22T17:09:49.692908,376519.01590429427,0.24636684730239933,Active,0.49993776840242404,Equipment
351,ACC_00000351,Loan_351,18,9,25,CUST_000158,2024-08-20T17:09:49.692908,246878.2699362342,0.13517004384344672,Active,0.8548586604254567,Land
352,ACC_00000352,Loan_352,18,9,27,CUST_000470,2025-09-16T17:09:49.692908,168960.92419804848,0.19312152881386585,Active,0.5450468288486763,Equipment
