payment_id,account_id,payment_date,amount_paid,status,days_past_due
1009,99,2025-12-01T17:09:49.449873,0.0,Arrears,168
1010,99,2025-12-31T17:09:49.449873,0.0,Arrears,138
1011,99,2026-01-30T17:09:49.449873,0.0,Arrears,108
1012,99,2026-03-01T17:09:49.449873,0.0,Arrears,78
1013,99,2026-03-31T17:09:49.449873,0.0,Late,48
1014,99,2026-04-30T17:09:49.449873,6839.896723489182,On-time,18
1015,100,2025-11-07T17:09:49.449873,0.0,Arrears,192
1016,100,2025-12-07T17:09:49.449873,0.0,Arrears,162
1017,100,2026-01-06T17:09:49.449873,0.0,Arrears,132
1018,100,2026-02-05T17:09:49.449873,0.0,Arrears,102
1019,100,2026-03-07T17:09:49.449873,0.0,Arrears,72
1020,100,2026-04-06T17:09:49.449873,0.0,Late,42
1021,100,2026-05-06T17:09:49.449873,17313.171905438172,On-time,12
1022,101,2024-09-15T17:09:49.456257,0.0,Arrears,610
1023,101,2024-10-15T17:09:49.456257,0.0,Arrears,580
1024,101,2024-11-14T17:09:49.456257,0.0,Arrears,550
1025,101,2024-12-14T17:09:49.456257,0.0,Arrears,520
1026,101,2025-01-13T17:09:49.456257,0.0,Arrears,490
1027,101,2025-02-12T17:09:49.456257,0.0,Arrears,460
1028,102,2025-08-09T17:09:49.456257,0.0,Arrears,282
1029,102,2025-09-08T17:09:49.456257,0.0,Arrears,252
1030,102,2025-10-08T17:09:49.456257,0.0,Arrears,222
1031,102,2025-11-07T17:09:49.456257,0.0,Arrears,192
1032,102,2025-12-07T17:09:49.456257,0.0,Arrears,162
1033,102,2026-01-06T17:09:49.456257,0.0,Arrears,132
1034,102,2026-02-05T17:09:49.456257,0.0,Arrears,102
1035,102,2026-03-07T17:09:49.456257,0.0,Arrears,72
1036,102,2026-04-06T17:09:49.456257,0.0,Late,42
1037,102,2026-05-06T17:09:49.456257,30072.99251536422,On-time,12
1038,103,2025-06-12T17:09:49.456257,0.0,Arrears,340
1039,103,2025-07-12T17:09:49.456257,0.0,Arrears,310
1040,103,2025-08-11T17:09:49.456257,0.0,Arrears,280
1041,103,2025-09-10T17:09:49.456257,0.0,Arrears,250
1042,103,2025-10-10T17:09:49.456257,0.0,Arrears,220
1043,103,2025-11-09T17:09:49.456257,0.0,Arrears,190
1044,103,2025-12-09T17:09:49.456257,0.0,Arrears,160
1045,103,2026-01-08T17:09:49.456257,0.0,Arrears,130
1046,103,2026-02-07T17:09:49.456257,0.0,Arrears,100
1047,103,2026-03-09T17:09:49.456257,0.0,Arrears,70
1048,103,2026-04-08T17:09:49.456257,0.0,Late,40
1049,103,2026-05-08T17:09:49.456257,5853.563490893536,On-time,10
1050,104,2025-10-31T17:09:49.456257,0.0,Arrears,199
1051,104,2025-11-30T17:09:49.456257,0.0,Arrears,169
1052,104,2025-12-30T17:09:49.456257,0.0,Arrears,139
1053,104,2026-01-29T17:09:49.456257,0.0,Arrears,109
1054,104,2026-02-28T17:09:49.456257,0.0,Arrears,79
1055,104,2026-03-30T17:09:49.456257,0.0,Late,49
1056,104,2026-04-29T17:09:49.456257,3318.0549867902914,On-time,19
1057,105,2026-04-15T17:09:49.456257,0.0,Late,33
1058,105,2026-05-15T17:09:49.456257,6043.693267578363,On-time,3
1059,106,2025-06-06T17:09:49.456257,0.0,Arrears,346
1060,107,2025-08-01T17:09:49.456257,0.0,Arrears,290
1061,108,2024-09-30T17:09:49.456257,0.0,Arrears,595
1062,108,2024-10-30T17:09:49.456257,0.0,Arrears,565
1063,108,2024-11-29T17:09:49.456257,0.0,Arrears,535
1064,108,2024-12-29T17:09:49.456257,0.0,Arrears,505
1065,108,2025-01-28T17:09:49.456257,0.0,Arrears,475
1066,108,2025-02-27T17:09:49.456257,0.0,Arrears,445
1067,108,2025-03-29T17:09:49.456257,0.0,Arrears,415
1068,108,2025-04-28T17:09:49.456257,0.0,Arrears,385
1069,108,2025-05-28T17:09:49.456257,0.0,Arrears,355
1070,108,2025-06-27T17:09:49.456257,0.0,Arrears,325
1071,108,2025-07-27T17:09:49.456257,0.0,Arrears,295
1072,108,2025-08-26T17:09:49.456257,0.0,Arrears,265
1073,108,2025-09-25T17:09:49.456257,0.0,Arrears,235
1074,108,2025-10-25T17:09:49.456257,0.0,Arrears,205
1075,108,2025-11-24T17:09:49.456257,0.0,Arrears,175
1076,108,2025-12-24T17:09:49.456257,0.0,Arrears,145
1077,108,2026-01-23T17:09:49.456257,0.0,Arrears,115
1078,108,2026-02-22T17:09:49.456257,0.0,Arrears,85
1079,108,2026-03-24T17:09:49.456257,0.0,Late,55
1080,108,2026-04-23T17:09:49.456257,5634.939804589202,On-time,25
1081,109,2024-05-26T17:09:49.456257,0.0,Arrears,722
1082,109,2024-06-25T17:09:49.456257,0.0,Arrears,692
1083,109,2024-07-25T17:09:49.456257,0.0,Arrears,662
1084,109,2024-08-24T17:09:49.456257,0.0,Arrears,632
1085,109,2024-09-23T17:09:49.456257,0.0,Arrears,602
1086,109,2024-10-23T17:09:49.456257,0.0,Arrears,572
1087,109,2024-11-22T17:09:49.456257,0.0,Arrears,542
1088,109,2024-12-22T17:09:49.456257,0.0,Arrears,512
1089,109,2025-01-21T17:09:49.456257,0.0,Arrears,482
1090,109,2025-02-20T17:09:49.456257,0.0,Arrears,452
1091,109,2025-03-22T17:09:49.456257,0.0,Arrears,422
1092,109,2025-04-21T17:09:49.456257,0.0,Arrears,392
1093,109,2025-05-21T17:09:49.456257,0.0,Arrears,362
1094,109,2025-06-20T17:09:49.456257,0.0,Arrears,332
1095,109,2025-07-20T17:09:49.456257,0.0,Arrears,302
1096,109,2025-08-19T17:09:49.456257,0.0,Arrears,272
1097,109,2025-09-18T17:09:49.456257,0.0,Arrears,242
1098,109,2025-10-18T17:09:49.456257,0.0,Arrears,212
1099,109,2025-11-17T17:09:49.456257,0.0,Arrears,182
1100,109,2025-12-17T17:09:49.456257,0.0,Arrears,152
1101,109,2026-01-16T17:09:49.456257,0.0,Arrears,122
1102,109,2026-02-15T17:09:49.456257,0.0,Arrears,92
1103,109,2026-03-17T17:09:49.456257,0.0,Arrears,62
1104,109,2026-04-16T17:09:49.456257,0.0,Late,32
1105,109,2026-05-16T17:09:49.456257,11441.620982598302,On-time,2
1106,110,2024-10-15T17:09:49.456257,0.0,Arrears,580
1107,110,2024-11-14T17:09:49.456257,0.0,Arrears,550
1108,110,2024-12-14T17:09:49.456257,0.0,Arrears,520
1109,110,2025-01-13T17:09:49.456257,0.0,Arrears,490
1110,110,2025-02-12T17:09:49.456257,0.0,Arrears,460
1111,110,2025-03-14T17:09:49.456257,0.0,Arrears,430
1112,110,2025-04-13T17:09:49.456257,0.0,Arrears,400
1113,110,2025-05-13T17:09:49.456257,0.0,Arrears,370
1114,110,2025-06-12T17:09:49.456257,0.0,Arrears,340
1115,110,2025-07-12T17:09:49.456257,0.0,Arrears,310
1116,110,2025-08-11T17:09:49.456257,0.0,Arrears,280
1117,110,2025-09-10T17:09:49.456257,0.0,Arrears,250
1118,110,2025-10-10T17:09:49.456257,0.0,Arrears,220
1119,110,2025-11-09T17:09:49.456257,0.0,Arrears,190
1120,111,2025-08-30T17:09:49.456257,0.0,Arrears,261
1121,111,2025-09-29T17:09:49.456257,0.0,Arrears,231
1122,112,2026-02-25T17:09:49.456257,0.0,Arrears,82
1123,112,2026-03-27T17:09:49.456257,0.0,Late,52
1124,112,2026-04-26T17:09:49.456257,26002.832903939678,On-time,22
1125,113,2025-08-25T17:09:49.456257,0.0,Arrears,266
1126,113,2025-09-24T17:09:49.456257,0.0,Arrears,236
1127,113,2025-10-24T17:09:49.456257,0.0,Arrears,206
1128,113,2025-11-23T17:09:49.456257,0.0,Arrears,176
1129,113,2025-12-23T17:09:49.456257,0.0,Arrears,146
1130,113,2026-01-22T17:09:49.456257,0.0,Arrears,116
1131,113,2026-02-21T17:09:49.456257,0.0,Arrears,86
1132,113,2026-03-23T17:09:49.456257,0.0,Late,56
1133,113,2026-04-22T17:09:49.456257,40695.81609126463,On-time,26
1134,114,2024-07-05T17:09:49.464877,0.0,Arrears,682
1135,114,2024-08-04T17:09:49.464877,0.0,Arrears,652
1136,114,2024-09-03T17:09:49.464877,0.0,Arrears,622
1137,114,2024-10-03T17:09:49.464877,0.0,Arrears,592
1138,114,2024-11-02T17:09:49.464877,0.0,Arrears,562
1139,114,2024-12-02T17:09:49.464877,0.0,Arrears,532
1140,114,2025-01-01T17:09:49.464877,0.0,Arrears,502
1141,114,2025-01-31T17:09:49.464877,0.0,Arrears,472
1142,114,2025-03-02T17:09:49.464877,0.0,Arrears,442
1143,114,2025-04-01T17:09:49.464877,0.0,Arrears,412
1144,114,2025-05-01T17:09:49.464877,0.0,Arrears,382
1145,115,2024-06-05T17:09:49.464877,0.0,Arrears,712
1146,115,2024-07-05T17:09:49.464877,0.0,Arrears,682
1147,115,2024-08-04T17:09:49.464877,0.0,Arrears,652
1148,115,2024-09-03T17:09:49.464877,0.0,Arrears,622
1149,115,2024-10-03T17:09:49.464877,0.0,Arrears,592
1150,115,2024-11-02T17:09:49.464877,0.0,Arrears,562
1151,115,2024-12-02T17:09:49.464877,0.0,Arrears,532
1152,115,2025-01-01T17:09:49.464877,0.0,Arrears,502
1153,115,2025-01-31T17:09:49.464877,0.0,Arrears,472
1154,115,2025-03-02T17:09:49.464877,0.0,Arrears,442
1155,115,2025-04-01T17:09:49.464877,0.0,Arrears,412
1156,115,2025-05-01T17:09:49.464877,0.0,Arrears,382
1157,115,2025-05-31T17:09:49.464877,0.0,Arrears,352
1158,115,2025-06-30T17:09:49.464877,0.0,Arrears,322
1159,115,2025-07-30T17:09:49.464877,0.0,Arrears,292
1160,115,2025-08-29T17:09:49.464877,0.0,Arrears,262
1161,115,2025-09-28T17:09:49.464877,0.0,Arrears,232
1162,115,2025-10-28T17:09:49.464877,0.0,Arrears,202
1163,115,2025-11-27T17:09:49.464877,0.0,Arrears,172
1164,115,2025-12-27T17:09:49.464877,0.0,Arrears,142
1165,115,2026-01-26T17:09:49.464877,0.0,Arrears,112
1166,115,2026-02-25T17:09:49.464877,0.0,Arrears,82
1167,115,2026-03-27T17:09:49.464877,0.0,Late,52
1168,115,2026-04-26T17:09:49.464877,9405.641560558288,On-time,22
1169,116,2025-02-11T17:09:49.466485,0.0,Arrears,461
1170,116,2025-03-13T17:09:49.466485,0.0,Arrears,431
1171,116,2025-04-12T17:09:49.466485,0.0,Arrears,401
1172,117,2024-07-23T17:09:49.466485,0.0,Arrears,664
1173,117,2024-08-22T17:09:49.466485,0.0,Arrears,634
1174,117,2024-09-21T17:09:49.466485,0.0,Arrears,604
1175,117,2024-10-21T17:09:49.466485,0.0,Arrears,574
1176,117,2024-11-20T17:09:49.466485,0.0,Arrears,544
1177,117,2024-12-20T17:09:49.466485,0.0,Arrears,514
1178,117,2025-01-19T17:09:49.466485,0.0,Arrears,484
1179,117,2025-02-18T17:09:49.466485,0.0,Arrears,454
1180,117,2025-03-20T17:09:49.466485,0.0,Arrears,424
1181,117,2025-04-19T17:09:49.466485,0.0,Arrears,394
1182,117,2025-05-19T17:09:49.466485,0.0,Arrears,364
1183,117,2025-06-18T17:09:49.466485,0.0,Arrears,334
1184,117,2025-07-18T17:09:49.466485,0.0,Arrears,304
1185,117,2025-08-17T17:09:49.466485,0.0,Arrears,274
1186,117,2025-09-16T17:09:49.466485,0.0,Arrears,244
1187,117,2025-10-16T17:09:49.466485,0.0,Arrears,214
1188,117,2025-11-15T17:09:49.466485,0.0,Arrears,184
1189,117,2025-12-15T17:09:49.466485,0.0,Arrears,154
1190,117,2026-01-14T17:09:49.466485,0.0,Arrears,124
1191,117,2026-02-13T17:09:49.466485,0.0,Arrears,94
1192,117,2026-03-15T17:09:49.466485,0.0,Arrears,64
1193,117,2026-04-14T17:09:49.466485,0.0,Late,34
1194,117,2026-05-14T17:09:49.466485,9239.810920512917,On-time,4
1195,118,2025-08-04T17:09:49.466485,0.0,Arrears,287
1196,118,2025-09-03T17:09:49.466485,0.0,Arrears,257
1197,118,2025-10-03T17:09:49.466485,0.0,Arrears,227
1198,118,2025-11-02T17:09:49.466485,0.0,Arrears,197
1199,118,2025-12-02T17:09:49.466485,0.0,Arrears,167
1200,118,2026-01-01T17:09:49.466485,0.0,Arrears,137
1201,118,2026-01-31T17:09:49.466485,0.0,Arrears,107
1202,118,2026-03-02T17:09:49.466485,0.0,Arrears,77
1203,118,2026-04-01T17:09:49.466485,0.0,Late,47
1204,118,2026-05-01T17:09:49.466485,12672.339195114624,On-time,17
1205,119,2024-06-06T17:09:49.466485,0.0,Arrears,711
1206,119,2024-07-06T17:09:49.466485,0.0,Arrears,681
1207,119,2024-08-05T17:09:49.466485,0.0,Arrears,651
1208,119,2024-09-04T17:09:49.466485,0.0,Arrears,621
1209,119,2024-10-04T17:09:49.466485,0.0,Arrears,591
1210,119,2024-11-03T17:09:49.466485,0.0,Arrears,561
1211,119,2024-12-03T17:09:49.466485,0.0,Arrears,531
1212,119,2025-01-02T17:09:49.466485,0.0,Arrears,501
1213,119,2025-02-01T17:09:49.466485,0.0,Arrears,471
1214,119,2025-03-03T17:09:49.466485,0.0,Arrears,441
1215,119,2025-04-02T17:09:49.466485,0.0,Arrears,411
1216,119,2025-05-02T17:09:49.466485,0.0,Arrears,381
1217,119,2025-06-01T17:09:49.466485,0.0,Arrears,351
1218,119,2025-07-01T17:09:49.466485,0.0,Arrears,321
1219,119,2025-07-31T17:09:49.466485,0.0,Arrears,291
1220,119,2025-08-30T17:09:49.466485,0.0,Arrears,261
1221,119,2025-09-29T17:09:49.466485,0.0,Arrears,231
1222,119,2025-10-29T17:09:49.466485,0.0,Arrears,201
1223,119,2025-11-28T17:09:49.466485,0.0,Arrears,171
1224,119,2025-12-28T17:09:49.466485,0.0,Arrears,141
1225,119,2026-01-27T17:09:49.466485,0.0,Arrears,111
1226,119,2026-02-26T17:09:49.466485,0.0,Arrears,81
1227,119,2026-03-28T17:09:49.466485,0.0,Late,51
1228,119,2026-04-27T17:09:49.466485,6233.216374403951,On-time,21
1229,120,2025-03-28T17:09:49.466485,0.0,Arrears,416
1230,121,2025-09-02T17:09:49.466485,0.0,Arrears,258
1231,121,2025-10-02T17:09:49.466485,0.0,Arrears,228
1232,121,2025-11-01T17:09:49.466485,0.0,Arrears,198
1233,121,2025-12-01T17:09:49.466485,0.0,Arrears,168
1234,121,2025-12-31T17:09:49.466485,0.0,Arrears,138
1235,121,2026-01-30T17:09:49.466485,0.0,Arrears,108
1236,121,2026-03-01T17:09:49.466485,0.0,Arrears,78
1237,121,2026-03-31T17:09:49.466485,0.0,Late,48
1238,121,2026-04-30T17:09:49.466485,4328.334435850726,On-time,18
1239,122,2024-10-15T17:09:49.466485,0.0,Arrears,580
1240,122,2024-11-14T17:09:49.466485,0.0,Arrears,550
1241,122,2024-12-14T17:09:49.466485,0.0,Arrears,520
1242,122,2025-01-13T17:09:49.466485,0.0,Arrears,490
1243,123,2025-05-19T17:09:49.466485,0.0,Arrears,364
1244,123,2025-06-18T17:09:49.466485,0.0,Arrears,334
1245,123,2025-07-18T17:09:49.466485,0.0,Arrears,304
1246,123,2025-08-17T17:09:49.466485,0.0,Arrears,274
1247,123,2025-09-16T17:09:49.466485,0.0,Arrears,244
1248,123,2025-10-16T17:09:49.466485,0.0,Arrears,214
1249,123,2025-11-15T17:09:49.466485,0.0,Arrears,184
1250,124,2025-02-07T17:09:49.466485,0.0,Arrears,465
1251,124,2025-03-09T17:09:49.466485,0.0,Arrears,435
1252,124,2025-04-08T17:09:49.466485,0.0,Arrears,405
1253,124,2025-05-08T17:09:49.466485,0.0,Arrears,375
1254,124,2025-06-07T17:09:49.466485,0.0,Arrears,345
1255,124,2025-07-07T17:09:49.466485,0.0,Arrears,315
1256,124,2025-08-06T17:09:49.466485,0.0,Arrears,285
1257,124,2025-09-05T17:09:49.466485,0.0,Arrears,255
1258,124,2025-10-05T17:09:49.466485,0.0,Arrears,225
1259,124,2025-11-04T17:09:49.466485,0.0,Arrears,195
1260,124,2025-12-04T17:09:49.466485,0.0,Arrears,165
1261,124,2026-01-03T17:09:49.466485,0.0,Arrears,135
1262,124,2026-02-02T17:09:49.466485,0.0,Arrears,105
1263,124,2026-03-04T17:09:49.466485,0.0,Arrears,75
1264,124,2026-04-03T17:09:49.466485,0.0,Late,45
1265,124,2026-05-03T17:09:49.466485,12646.749105483357,On-time,15
1266,125,2026-02-14T17:09:49.472655,0.0,Arrears,93
1267,125,2026-03-16T17:09:49.472655,0.0,Arrears,63
1268,125,2026-04-15T17:09:49.472655,0.0,Late,33
1269,125,2026-05-15T17:09:49.472655,14491.234578126903,On-time,3
1270,126,2024-11-03T17:09:49.473177,0.0,Arrears,561
1271,126,2024-12-03T17:09:49.473177,0.0,Arrears,531
1272,126,2025-01-02T17:09:49.473177,0.0,Arrears,501
1273,126,2025-02-01T17:09:49.473177,0.0,Arrears,471
1274,126,2025-03-03T17:09:49.473177,0.0,Arrears,441
1275,126,2025-04-02T17:09:49.473177,0.0,Arrears,411
1276,126,2025-05-02T17:09:49.473177,0.0,Arrears,381
1277,126,2025-06-01T17:09:49.473177,0.0,Arrears,351
1278,126,2025-07-01T17:09:49.473177,0.0,Arrears,321
1279,126,2025-07-31T17:09:49.473177,0.0,Arrears,291
1280,126,2025-08-30T17:09:49.473177,0.0,Arrears,261
1281,127,2025-08-08T17:09:49.473177,0.0,Arrears,283
1282,127,2025-09-07T17:09:49.473177,0.0,Arrears,253
1283,127,2025-10-07T17:09:49.473177,0.0,Arrears,223
1284,127,2025-11-06T17:09:49.473177,0.0,Arrears,193
1285,127,2025-12-06T17:09:49.473177,0.0,Arrears,163
1286,127,2026-01-05T17:09:49.473177,0.0,Arrears,133
1287,127,2026-02-04T17:09:49.473177,0.0,Arrears,103
1288,127,2026-03-06T17:09:49.473177,0.0,Arrears,73
1289,127,2026-04-05T17:09:49.473177,0.0,Late,43
1290,127,2026-05-05T17:09:49.473177,10003.841227881345,On-time,13
1291,128,2024-10-08T17:09:49.473177,0.0,Arrears,587
1292,128,2024-11-07T17:09:49.473177,0.0,Arrears,557
1293,128,2024-12-07T17:09:49.473177,0.0,Arrears,527
1294,128,2025-01-06T17:09:49.473177,0.0,Arrears,497
1295,128,2025-02-05T17:09:49.473177,0.0,Arrears,467
1296,128,2025-03-07T17:09:49.473177,0.0,Arrears,437
1297,128,2025-04-06T17:09:49.473177,0.0,Arrears,407
1298,128,2025-05-06T17:09:49.473177,0.0,Arrears,377
1299,128,2025-06-05T17:09:49.473177,0.0,Arrears,347
1300,128,2025-07-05T17:09:49.473177,0.0,Arrears,317
1301,128,2025-08-04T17:09:49.473177,0.0,Arrears,287
1302,128,2025-09-03T17:09:49.473177,0.0,Arrears,257
1303,128,2025-10-03T17:09:49.473177,0.0,Arrears,227
1304,128,2025-11-02T17:09:49.473177,0.0,Arrears,197
1305,128,2025-12-02T17:09:49.473177,0.0,Arrears,167
1306,128,2026-01-01T17:09:49.473177,0.0,Arrears,137
1307,128,2026-01-31T17:09:49.473177,0.0,Arrears,107
1308,128,2026-03-02T17:09:49.473177,0.0,Arrears,77
1309,128,2026-04-01T17:09:49.473177,0.0,Late,47
1310,128,2026-05-01T17:09:49.473177,7631.236483005345,On-time,17
1311,129,2026-04-16T17:09:49.473177,0.0,Late,32
1312,129,2026-05-16T17:09:49.473177,7343.003999302513,On-time,2
1313,130,2025-07-12T17:09:49.473177,0.0,Arrears,310
1314,130,2025-08-11T17:09:49.473177,0.0,Arrears,280
1315,130,2025-09-10T17:09:49.473177,0.0,Arrears,250
1316,130,2025-10-10T17:09:49.473177,0.0,Arrears,220
1317,130,2025-11-09T17:09:49.473177,0.0,Arrears,190
1318,130,2025-12-09T17:09:49.473177,0.0,Arrears,160
1319,131,2024-12-15T17:09:49.473177,0.0,Arrears,519
1320,131,2025-01-14T17:09:49.473177,0.0,Arrears,489
1321,131,2025-02-13T17:09:49.473177,0.0,Arrears,459
1322,131,2025-03-15T17:09:49.473177,0.0,Arrears,429
1323,131,2025-04-14T17:09:49.473177,0.0,Arrears,399
1324,131,2025-05-14T17:09:49.473177,0.0,Arrears,369
1325,131,2025-06-13T17:09:49.473177,0.0,Arrears,339
1326,131,2025-07-13T17:09:49.473177,0.0,Arrears,309
1327,131,2025-08-12T17:09:49.473177,0.0,Arrears,279
1328,131,2025-09-11T17:09:49.473177,0.0,Arrears,249
1329,131,2025-10-11T17:09:49.473177,0.0,Arrears,219
1330,131,2025-11-10T17:09:49.473177,0.0,Arrears,189
1331,131,2025-12-10T17:09:49.473177,0.0,Arrears,159
1332,132,2025-06-14T17:09:49.473177,0.0,Arrears,338
1333,133,2025-12-27T17:09:49.473177,0.0,Arrears,142
1334,133,2026-01-26T17:09:49.473177,0.0,Arrears,112
1335,133,2026-02-25T17:09:49.473177,0.0,Arrears,82
1336,133,2026-03-27T17:09:49.473177,0.0,Late,52
1337,133,2026-04-26T17:09:49.473177,2491.8888565928855,On-time,22
1338,134,2025-06-05T17:09:49.473177,0.0,Arrears,347
1339,134,2025-07-05T17:09:49.473177,0.0,Arrears,317
1340,134,2025-08-04T17:09:49.473177,0.0,Arrears,287
1341,134,2025-09-03T17:09:49.473177,0.0,Arrears,257
1342,134,2025-10-03T17:09:49.473177,0.0,Arrears,227
1343,134,2025-11-02T17:09:49.473177,0.0,Arrears,197
1344,134,2025-12-02T17:09:49.473177,0.0,Arrears,167
1345,134,2026-01-01T17:09:49.473177,0.0,Arrears,137
1346,134,2026-01-31T17:09:49.473177,0.0,Arrears,107
1347,134,2026-03-02T17:09:49.473177,0.0,Arrears,77
1348,134,2026-04-01T17:09:49.473177,0.0,Late,47
1349,134,2026-05-01T17:09:49.473177,12506.855872702865,On-time,17
1350,135,2025-03-27T17:09:49.473177,0.0,Arrears,417
1351,135,2025-04-26T17:09:49.473177,0.0,Arrears,387
1352,135,2025-05-26T17:09:49.473177,0.0,Arrears,357
1353,135,2025-06-25T17:09:49.473177,0.0,Arrears,327
1354,135,2025-07-25T17:09:49.473177,0.0,Arrears,297
1355,135,2025-08-24T17:09:49.473177,0.0,Arrears,267
1356,135,2025-09-23T17:09:49.473177,0.0,Arrears,237
1357,135,2025-10-23T17:09:49.473177,0.0,Arrears,207
1358,135,2025-11-22T17:09:49.473177,0.0,Arrears,177
1359,135,2025-12-22T17:09:49.473177,0.0,Arrears,147
1360,135,2026-01-21T17:09:49.473177,0.0,Arrears,117
1361,135,2026-02-20T17:09:49.473177,0.0,Arrears,87
1362,135,2026-03-22T17:09:49.473177,0.0,Late,57
1363,135,2026-04-21T17:09:49.473177,13541.26747443208,On-time,27
1364,136,2026-01-29T17:09:49.473177,0.0,Arrears,109
1365,136,2026-02-28T17:09:49.473177,0.0,Arrears,79
1366,136,2026-03-30T17:09:49.473177,0.0,Late,49
1367,136,2026-04-29T17:09:49.473177,23206.03049391562,On-time,19
1368,137,2025-05-04T17:09:49.473177,0.0,Arrears,379
1369,137,2025-06-03T17:09:49.473177,0.0,Arrears,349
1370,137,2025-07-03T17:09:49.473177,0.0,Arrears,319
1371,137,2025-08-02T17:09:49.473177,0.0,Arrears,289
1372,137,2025-09-01T17:09:49.473177,0.0,Arrears,259
1373,137,2025-10-01T17:09:49.473177,0.0,Arrears,229
1374,137,2025-10-31T17:09:49.473177,0.0,Arrears,199
1375,137,2025-11-30T17:09:49.473177,0.0,Arrears,169
1376,137,2025-12-30T17:09:49.473177,0.0,Arrears,139
1377,137,2026-01-29T17:09:49.473177,0.0,Arrears,109
1378,137,2026-02-28T17:09:49.473177,0.0,Arrears,79
1379,137,2026-03-30T17:09:49.473177,0.0,Late,49
1380,137,2026-04-29T17:09:49.473177,3386.4090697515944,On-time,19
1381,138,2025-05-08T17:09:49.480719,0.0,Arrears,375
1382,138,2025-06-07T17:09:49.480719,0.0,Arrears,345
1383,138,2025-07-07T17:09:49.480719,0.0,Arrears,315
1384,138,2025-08-06T17:09:49.480719,0.0,Arrears,285
1385,138,2025-09-05T17:09:49.480719,0.0,Arrears,255
1386,138,2025-10-05T17:09:49.480719,0.0,Arrears,225
1387,138,2025-11-04T17:09:49.480719,0.0,Arrears,195
1388,138,2025-12-04T17:09:49.480719,0.0,Arrears,165
1389,138,2026-01-03T17:09:49.480719,0.0,Arrears,135
1390,138,2026-02-02T17:09:49.480719,0.0,Arrears,105
1391,138,2026-03-04T17:09:49.480719,0.0,Arrears,75
1392,138,2026-04-03T17:09:49.480719,0.0,Late,45
1393,138,2026-05-03T17:09:49.480719,424.9171346545119,On-time,15
1394,139,2025-01-24T17:09:49.480719,0.0,Arrears,479
1395,139,2025-02-23T17:09:49.480719,0.0,Arrears,449
1396,139,2025-03-25T17:09:49.480719,0.0,Arrears,419
1397,139,2025-04-24T17:09:49.480719,0.0,Arrears,389
1398,139,2025-05-24T17:09:49.480719,0.0,Arrears,359
1399,139,2025-06-23T17:09:49.480719,0.0,Arrears,329
1400,139,2025-07-23T17:09:49.480719,0.0,Arrears,299
1401,139,2025-08-22T17:09:49.480719,0.0,Arrears,269
1402,139,2025-09-21T17:09:49.480719,0.0,Arrears,239
1403,139,2025-10-21T17:09:49.480719,0.0,Arrears,209
1404,139,2025-11-20T17:09:49.480719,0.0,Arrears,179
1405,139,2025-12-20T17:09:49.480719,0.0,Arrears,149
1406,139,2026-01-19T17:09:49.480719,0.0,Arrears,119
1407,139,2026-02-18T17:09:49.480719,0.0,Arrears,89
1408,139,2026-03-20T17:09:49.480719,0.0,Late,59
1409,139,2026-04-19T17:09:49.480719,2690.5150878743602,On-time,29
1410,140,2025-08-27T17:09:49.480719,0.0,Arrears,264
1411,140,2025-09-26T17:09:49.480719,0.0,Arrears,234
1412,140,2025-10-26T17:09:49.480719,0.0,Arrears,204
1413,140,2025-11-25T17:09:49.480719,0.0,Arrears,174
1414,140,2025-12-25T17:09:49.480719,0.0,Arrears,144
1415,140,2026-01-24T17:09:49.480719,0.0,Arrears,114
1416,140,2026-02-23T17:09:49.480719,0.0,Arrears,84
1417,140,2026-03-25T17:09:49.480719,0.0,Late,54
1418,140,2026-04-24T17:09:49.480719,15449.72509665192,On-time,24
1419,141,2025-04-23T17:09:49.480719,0.0,Arrears,390
1420,141,2025-05-23T17:09:49.480719,0.0,Arrears,360
1421,141,2025-06-22T17:09:49.480719,0.0,Arrears,330
1422,141,2025-07-22T17:09:49.480719,0.0,Arrears,300
1423,141,2025-08-21T17:09:49.480719,0.0,Arrears,270
1424,141,2025-09-20T17:09:49.480719,0.0,Arrears,240
1425,141,2025-10-20T17:09:49.480719,0.0,Arrears,210
1426,141,2025-11-19T17:09:49.480719,0.0,Arrears,180
1427,141,2025-12-19T17:09:49.480719,0.0,Arrears,150
1428,141,2026-01-18T17:09:49.480719,0.0,Arrears,120
1429,142,2025-01-21T17:09:49.483847,0.0,Arrears,482
1430,142,2025-02-20T17:09:49.483847,0.0,Arrears,452
1431,142,2025-03-22T17:09:49.483847,0.0,Arrears,422
1432,142,2025-04-21T17:09:49.483847,0.0,Arrears,392
1433,142,2025-05-21T17:09:49.483847,0.0,Arrears,362
1434,142,2025-06-20T17:09:49.483847,0.0,Arrears,332
1435,142,2025-07-20T17:09:49.483847,0.0,Arrears,302
1436,142,2025-08-19T17:09:49.483847,0.0,Arrears,272
1437,142,2025-09-18T17:09:49.483847,0.0,Arrears,242
1438,142,2025-10-18T17:09:49.483847,0.0,Arrears,212
1439,142,2025-11-17T17:09:49.483847,0.0,Arrears,182
1440,142,2025-12-17T17:09:49.483847,0.0,Arrears,152
1441,142,2026-01-16T17:09:49.483847,0.0,Arrears,122
1442,143,2025-01-31T17:09:49.483847,0.0,Arrears,472
1443,143,2025-03-02T17:09:49.483847,0.0,Arrears,442
